Document_ID,Source,Publication_Year,Page_Number,Chunk_ID,Language,Chunk_Text
Nigeria_MPCDSR_2022.pdf,"Federal Ministry of Health, Nigeria",2022,13,Nigeria_MPCDSR_2022.pdf_13_1,English,"Figure  3.1:  Showing  the  Cycle  of  Events  in  Medical  Audit  and  how  it  Improves  Quality  of 
Care 
 
This  MA  process  has  been  used  to  study  routine  clinical  practice,  severe  morbidities  or 
maternal deaths; its adaptation for these purposes includes the following: 
 
 Verbal Autopsy (VA) – conducted at the community level to audit maternal deaths; 
 Maternal Death Review (MDR), Perinatal Death Review (PDR), Severe Acute 
Maternal Morbidity Review (“Near miss”) and Criterion-based Clinical Audits (CBCA) 
at health care facility level;  
 Confidential Enquiries into Maternal Deaths (CEMD) at state, zonal or national levels;  
and this process is now being extended to Child Deaths 
. 
The Maternal, Perinatal and Child Death Reviews (MPCDR) 
“This is a qualitative, in-depth investigation into the causes of, and circumstances surrounding 
maternal, perinatal and child deaths which occur in health care facilities.” Recorded 
information and interviews that are conducted to “re-create” and understand the series of events 
that  lead  to  a  maternal,  perinatal  or  child  death  are  confidentially  discussed  under  non-
threatening conditions. This is w"
Nigeria_MPCDSR_2022.pdf,"Federal Ministry of Health, Nigeria",2022,13,Nigeria_MPCDSR_2022.pdf_13_2,English,"e conducted to “re-create” and understand the series of events 
that  lead  to  a  maternal,  perinatal  or  child  death  are  confidentially  discussed  under  non-
threatening conditions. This is with a view to identifying avoidable and remediable factors that 
will prevent recurrences of such maternal, perinatal and child deaths, and improve maternal, 
perinatal and child health in future. 
Its primary purpose is to characterize the causes and circumstances of each maternal, perinatal 
or child death in health facilities, with a view to determining strategies for preventing future 
recurrence, in other words, to improve the quality of care of the facilities."
Nigeria_MPCDSR_2022.pdf,"Federal Ministry of Health, Nigeria",2022,14,Nigeria_MPCDSR_2022.pdf_14_1,English,"The principles of the MPCDR are as follows: 
 Identify and document every maternal, perinatal and child death 
 Review all the maternal, perinatal and child deaths that occur in each health facility; 
 Involve the people who were directly concerned with management of the deceased; 
 Institutionalize the multi-disciplinary approach to care, the reviews and the remedies; 
 Identification of modifiable (preventable) factors that are rectified to improve quality of 
care. 
 
 Principles of MPCDR Process 
i. 
Facility practices and services should be based on current evidence-based guidelines 
and protocols. 
ii. 
Clinicians must be cooperative and willing to routinely participate in medical audits 
and quality improvement efforts. 
iii. 
Prompt documentation and production of accurate reports. 
iv. 
Ensuring confidentiality and objectivity all the time. 
v. 
Ensuring non-punitive processes. 
vi. 
Ensuring anonymity in the conduct of the entire process. 
vii. 
Safeguarding “No name, no blame” processes. 
 
The Advantages of institutionalizing MPCDR includes: 
i. 
Improvement of professional performances of clinical staff; 
ii. 
Improvement of resource allocation 
iii. 
Improv"
Nigeria_MPCDSR_2022.pdf,"Federal Ministry of Health, Nigeria",2022,14,Nigeria_MPCDSR_2022.pdf_14_2,English,"me, no blame” processes. 
 
The Advantages of institutionalizing MPCDR includes: 
i. 
Improvement of professional performances of clinical staff; 
ii. 
Improvement of resource allocation 
iii. 
Improvement of maternal, perinatal and child health services  
iv. 
Ability to monitor and implement recommendations 
v. 
Improved cost-effectiveness and efficiency of services 
vi. 
Valuable advocacy tool for stakeholder engagement in maternal, perinatal and child 
health care (MPCHC); and 
vii. 
Extension of quality improvement to other healthcare services. 
 
Maternal, Perinatal and Child Death Surveillance and Response (MPCDSR) 
This is a form of continuous surveillance, that links the health information system and quality 
improvement processes from local to national levels, which includes the routine identification, 
notification,  quantification  and  determination  of  causes  and  avoidability  of  all  maternal, 
perinatal and child deaths, as well as the use of this information to respond with actions that 
will prevent future deaths, and guide public health actions that are monitored for impact."
Nigeria_MPCDSR_2022.pdf,"Federal Ministry of Health, Nigeria",2022,14,Nigeria_MPCDSR_2022.pdf_14_3,English,"pond with actions that 
will prevent future deaths, and guide public health actions that are monitored for impact."
Nigeria_MPCDSR_2022.pdf,"Federal Ministry of Health, Nigeria",2022,15,Nigeria_MPCDSR_2022.pdf_15_1,English,"Facility-based Maternal, Perinatal and Child Death Surveillance and Response (F-
MPCDSR) 
This  is  the  mainstream  MPCDSR  that  is  carried  out  within  healthcare  facilities,  at  Primary, 
Secondary or Tertiary levels, in both public and private sectors. It is implemented by trained 
medical personnel who process documented or interview-sourced medical information on the 
deceased woman/perinate/child to implement the scheme. 
Community-based Maternal,  Perinatal and Child Death Surveillance and Response (C-
MPCDSR) 
This is the segment of MPCDSR that is carried out outside health facilities, at the community 
level. It is purposed to account for and capture every maternal/perinatal/child death that occur 
within  each  community,  as  well  as  identify  their  probable  medical  and  non-medical  causes, 
with a view to identifying modifiable factors that can be addressed to prevent recurrences of 
the  deaths.  Its  implementation  is  conducted  by  trained  Verbal  and  Social  Autopsy  (VASA) 
providers who might not necessarily be health workers, but use standardized national 
MPCDSR Form 11-Verbal Autopsy tool. The language of communication at the interview is 
s"
Nigeria_MPCDSR_2022.pdf,"Federal Ministry of Health, Nigeria",2022,15,Nigeria_MPCDSR_2022.pdf_15_2,English,"Social  Autopsy  (VASA) 
providers who might not necessarily be health workers, but use standardized national 
MPCDSR Form 11-Verbal Autopsy tool. The language of communication at the interview is 
simple,  non-medical  but  allows  inferences  of  probable  medical  causes  of  death  to  be  made. 
Unlike its facility-based counterpart, C-MPCDSR has the advantage of allowing the calculation 
of  population-based  Maternal  Mortality  Ratio,  and  Perinatal,  Infant  and  U-5  Child  Mortality 
Rates. 
Quality of Care  
This is the degree to which health care services for individuals and populations increase 
the likelihood of desired health outcomes."
Nigeria_MPCDSR_2022.pdf,"Federal Ministry of Health, Nigeria",2022,16,Nigeria_MPCDSR_2022.pdf_16_1,English,"3. INTRODUCTION 
3.1. BACKGROUND 
Nigeria is reputed as the most populous nation in Africa and the seventh in the World, with an 
estimated population of 211.4 million in 2021 1. It is also acclaimed as the largest economy in 
Africa. On the other hand, its healthcare system and indices manifest with contrasting features: 
receiving global accolades for impressive emergency responses to Ebola and Covid-19 
epidemics, but disappointing on routines like maternal and child health indices. 
By  the  current  UN  estimates,  Nigeria  contributed  the  highest  number  of  67,000  maternal 
mortalities (23%) to the global burden in 2017 2; ranks among countries with the highest Infant 
and Under-5 mortality  rates 3; with a health system ranked 144
th of 167 countries 1. Although 
successive NDHS suggest that Nigeria‟s Maternal Mortality Ratio is less than internationally 
perceived, there has been no statistical decline in the Ratio since 2008 4. Similarly, the trends in 
Neonatal, Infant and Under-5 Mortality Rates between 1990 and 2018 indicate a paltry decline. 
Although  Under-5  mortality  declined  from  157  deaths  per  1,000  live  births  in  2008  to  132 
deaths per 1,00"
Nigeria_MPCDSR_2022.pdf,"Federal Ministry of Health, Nigeria",2022,16,Nigeria_MPCDSR_2022.pdf_16_2,English,"nt and Under-5 Mortality Rates between 1990 and 2018 indicate a paltry decline. 
Although  Under-5  mortality  declined  from  157  deaths  per  1,000  live  births  in  2008  to  132 
deaths per 1,000 live births in 2018, and Infant  mortality  rate from 75 deaths per 1,000 live 
births to 67 deaths per 1,000 live births over the same period, there was no improvement in the 
Neonatal mortality during the interval (40 deaths per 1,000 live births in 2008 versus 39 deaths 
per 1,000 live births in 2018)4. 
The persistence of these substantial burdens of morbidity and mortality are obvious threats to 
the  attainment  of  “health  for  all”  by  2030,  as  envisaged  in  the  SDG-3.  Incidentally,  the 
contributory  factors  to  these  burdens  are  well  known  and  documented  as  ranging  from 
behavioral, socio-cultural, to health systems factors, all of which require well-known 
interventions that should be electively designed and routinely implemented as remedies. It is 
pertinent to acknowledge some of these factors in this discuss: shortage and uneven 
distribution of manpower; emphasis on cure of disease at the expense of  prevention; limited 
physical infrastructures and i"
Nigeria_MPCDSR_2022.pdf,"Federal Ministry of Health, Nigeria",2022,16,Nigeria_MPCDSR_2022.pdf_16_3,English,"to acknowledge some of these factors in this discuss: shortage and uneven 
distribution of manpower; emphasis on cure of disease at the expense of  prevention; limited 
physical infrastructures and inequities in healthcare delivery; inadequate funding of healthcare; 
high cost of medical equipment and pharmaceutical products; delay in the implementation of 
the  national  healthcare  insurance  scheme;  endemic  corruption  within  the  system;  incessant 
                                                           
1 CEOWORLD Health Care Index, 2021 https://worldpopulationreview.com/country-rankings/best-healthca
in-the-world. Accessed on November 8, 2021 
2 WHO 2019. Trends in maternal mortality: 2000 TO 2017. Estimates by WHO, UNICEF, UNFPA, WORLD BA
group and the UNITED NATIONS population division 
3 UN Inter-Agency Group for Child Mortality Estimation. 
4 National Population Commission. National Demographic and Health Survey. 2018."
Nigeria_MPCDSR_2022.pdf,"Federal Ministry of Health, Nigeria",2022,17,Nigeria_MPCDSR_2022.pdf_17_1,English,"labor  strikes,    inter-professional  conflicts  and  poorly  developed  emergency  response  system. 
Others are: poor health-seeking behaviour; harmful traditional practices; and poverty.  
Nigeria is well suited for “emergency health responses” compared to electives, which has been 
further substantiated by the emerging responses to the evolution of MDR, MDSR and MPDSR 
across  Nigeria.    These  death  audit  strategies  have  been  adopted  since  2015,  with  the  aim  of 
improving quality of care in health facilities and strengthening CRVS. MPDSR has received 
acceptance  and  institutionalization  across  all  cultural,  political  and  economic  divide  in  the 
country  with  implementation  in  all  36+1  States  across  all  secondary  and  tertiary  health 
facilities and the implementation of PHC MPDSR has also commenced in many states across 
the country. In addition, audit findings and remedies are uploaded unto the national e-platform. 
Likewise,  annual  MPDSR  reports  (Confidential  Enquiry  Reports  on  Maternal  and  Perinatal 
Deaths)  are  already  published  by  seven  states  and  enactment  of  enabling  laws  have  reached 
various stages of comple"
Nigeria_MPCDSR_2022.pdf,"Federal Ministry of Health, Nigeria",2022,17,Nigeria_MPCDSR_2022.pdf_17_2,English,"reports  (Confidential  Enquiry  Reports  on  Maternal  and  Perinatal 
Deaths)  are  already  published  by  seven  states  and  enactment  of  enabling  laws  have  reached 
various stages of completion at the national and in eight states.  
In line with the  WHO recommendation, the introduction of Child Death Audit (CDA)  into 
MPDSR to become MPCDSR 5 offers a wider life-cycle coverage that will potentially leverage 
more  pace  for  facility  quality  of  care  improvement,  more  reliable  CRVS,  and  accelerated 
reduction of maternal, perinatal and child mortalities towards attaining the SDG-3 targets.  
 
3.2. RATIONALE FOR MPCDSR IN NIGERIA 
The leading global healthcare systems manifest with outcomes and indices of low morbidities 
and mortalities, and client satisfaction because they routinely invest in the following: facilities 
with minimum complements and standards of resources; up-to-date pre- and in-service training 
programs; development, deployment, continuous use of service guidelines, treatment protocols 
&  job-tools;  in-facility  &  external  supportive  supervision;  and  HMIS  that  inform  quality 
improvement.  The  gaps  in  these  essentials,  inevitab"
Nigeria_MPCDSR_2022.pdf,"Federal Ministry of Health, Nigeria",2022,17,Nigeria_MPCDSR_2022.pdf_17_3,English,"service guidelines, treatment protocols 
&  job-tools;  in-facility  &  external  supportive  supervision;  and  HMIS  that  inform  quality 
improvement.  The  gaps  in  these  essentials,  inevitably  account  for  the  fragility  of  Nigeria‟s 
system, its current low rating, and is a major contributor to the persistence of high burden of 
maternal, perinatal and child mortalities and morbidities in the country. 
 
Although  MPCDSR  is  by  no  means  a  replacement  for  these  routine  measures,  it  provides  a 
stop-gap  means  of  using  the  reflections  on  maternal,  perinatal  or  child  mortality  to  identify 
locally  prevalent  quality  of  care  issues  (the  modifiable  factors)  and  remedy  them.  Published 
                                                           
5 WHO 2021. Child Death Audits."
Nigeria_MPCDSR_2022.pdf,"Federal Ministry of Health, Nigeria",2022,18,Nigeria_MPCDSR_2022.pdf_18_1,English,"annual  reports  on  MPDSR  from  six  States  and  the  FCT  since  2017
6,7,8,9,  10 already attest  to 
improvements in the quality of care in facilities and States that are attributable to this strategy. 
The  national  MPDSR  e-platform,  to  which  relevant  officials  of  Nigeria‟s  IDSR  and  CRVS 
(NPC) are linked, also confirmed improved timeliness and access to these mortality data and 
their causal factors. 
3.2.1. Quality of Care 
 
Figure 4.1: Showing the way MPCDSR is implemented to achieve improved quality of 
care within health facilities 
3.2.2. Quality, Equity and Dignity 
The World Health Organization describes quality in the health care system as comprising of six 
dimensions, which are 
1. Effectiveness in delivering health care that is adherent to an evidence base and results 
in improved health outcomes for individuals and communities, based on need;  
2. Efﬁciency  in  delivering  health  care  in  a  manner  which  maximizes  resource  use  and 
avoids waste;  
                                                           
6 Delta State Maternal and Perinatal Death Surveillance Annual Report.2017-2018. 
7 Lagos State Maternal and Perinatal Death Surveilla"
